,locationID,locationName,location,city,state,country,zipCode,phoneNumber,website,latitude,longitude,hoursOperation,providerCategory
10,ed5ac511-37e3-4937-9cc7-7f57c6cefa23,Grupo 24 horas Tulum,"Av. Satélite lote 16, Tulum Centro, Tulum, Q.R., Mexico",Tulum,,Mexico,,529848713886,,20.2162338,-87.45956550000001,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
11,4f0559e7-e263-4a29-b6ab-1598560eda80,Hospital Americano,"Privada Esteban Vaca Calderón 4400, Colonia Electricistas, 88298 Nuevo Laredo, Tamps., Mexico",Nuevo Laredo,,Mexico,,528674541000,http://nvl.hma.com.mx/,27.458067,-99.524343,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
12,0eac4ce3-849a-44a2-8b07-bd9571382229,Hospital Amerimed,"Av. Tulum sur no.260 Manzanas 4, 5 y 9, 7, 77500 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988813400,http://www.amerimedcancun.com/,21.1455722,-86.82345769999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
13,8258b537-ebc6-46f4-8146-30a37d293fdb,Hospital Angeles Acoxpa,"Calz Acoxpa 430, Coapa, Ex-Hacienda Coapa, Tlalpan, 14308 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525556795000,https://hospitalesangeles.com/acoxpa/,19.2994206,-99.1349091,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
14,760b9b55-40ed-4e33-8c0c-105e7389017c,Hospital Angeles Ciudad Juarez,"Av. Campos Eliseos 9371, Campos Elíseos, 32472 Cd Juárez, Chih., Mexico",Ciudad Juárez,,Mexico,,526562271400,http://hospitalesangeles.com/ciudadjuarez/,31.7141662,-106.3927176,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
15,4c82103a-82d3-4396-8f79-291680af6231,Hospital Angeles Clinic London,"Paseo de los Héroes 10999, Zona Urbana Rio Tijuana, 22010 Tijuana, B.C., Mexico",Tijuana,,Mexico,,526646351800,https://hospitalesangeles.com/tijuana/,32.5180514,-117.0079136,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
16,b0bdad39-648a-464d-b972-01ebedc34437,Hospital Angeles Culiacan,"Blvrd Alfonso G. Calderón 2139, Country Alamos, Culiacán Rosales, Sin., Mexico",Culiacán Rosales,,Mexico,,526677587700,http://hospitalesangeles.com/culiacan/,24.7959375,-107.4370553,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
17,d90c7c7c-dd69-4a99-8078-2bae29fe8b15,Hospital Angeles El Carmen,"Calle Tarascos 3435, Monraz, 44670 Guadalajara, Jal., Mexico",Guadalajara,,Mexico,,523338130042,http://hospitalesangeles.com/delcarmen/index.php,20.6807996,-103.3981541,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
18,b3046dff-f931-4f51-b26c-6868490e446b,Hospital Angeles León,"Av Cerro Gordo, Lomas del Campestre, 37150 León, Gto., Mexico",León,,Mexico,,524777885600,http://www.hospitalesangeles.com/,21.1570954,-101.7005498,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
19,278ddab9-3f78-4279-b2d7-7bd9a73da37e,Hospital Angeles Lindavista,"Calle Riobamba 639, Lindavista Sur, Gustavo A. Madero, 07760 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525557547000,https://hospitalesangeles.com/lindavista/,19.4866739,-99.12958139999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
20,0f40b805-56a2-44bf-9da9-690c474b7103,Hospital Angeles Lomas,"Vialidad de la Barranca 240, Hacienda de las Palmas, 52763 Méx., Mexico",Hacienda de las Palmas,,Mexico,,525552465000,http://hospitalesangeles.com/lomas,19.3946061,-99.28202119999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
